system:index,date,dates_found,district,districts_found,elevation_m,event_id,extraction_confidence,landslide_type,location,manual_review_reason,manually_verified,ocr_used,slope_deg,source_excerpt,source_page,source_pdf,state,﻿review_id,.geo
00000000000000000068_0,,,Aizawl,Aizawl,216.065,GSI-951FC297D9E4,0.7,debris_slide,"Tuirial, 200m upstream from turial bridge",missing_event_date,false,false,38.80605,"Slide number: MZ/AIZ/84A14/2015/67 | State: Mizoram | District: Aizawl | Location: Tuirial, 200m upstream from turial bridge | Latitude: 23.713131 | Longitude: 92.798942 | Material: Debris | Movement: Slide | History: NA",558,landslide_report.pdf,Mizoram,GSI-REVIEW-001418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.79904730362804,23.71326190290532]}"
00000000000000000069_0,,,Aizawl,Aizawl,838.54376,GSI-9B637C1E525C,0.7,debris_slide,"Mualpui Bethel, Salem Veng - World Bank Rd",missing_event_date,false,false,38.003204,"Slide number: MZ/AIZ/84A10/2015/219 | State: Mizoram | District: Aizawl | Location: Mualpui Bethel, Salem Veng - World Bank Rd | Latitude: 23.714694 | Longitude: 92.728694 | Material: Debris | Movement: Slide | History: NA",558,landslide_report.pdf,Mizoram,GSI-REVIEW-001419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72870921688148,23.714609375831497]}"
0000000000000000006b_0,,,Aizawl,Aizawl,730.0786,GSI-04CEAE2C3C43,0.7,debris_slide,"West of Mission Veng, Tlawng - Aizawl Rd",missing_event_date,false,false,29.904799,"Slide number: MZ/AIZ/84A10/2015/195 | State: Mizoram | District: Aizawl | Location: West of Mission Veng, Tlawng - Aizawl Rd | Latitude: 23.715278 | Longitude: 92.697611 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69771733957937,23.71514836500197]}"
0000000000000000006f_0,,,Aizawl,Aizawl,832.1213,GSI-3C79670718F5,0.7,debris_slide,"Mualpui Bethel, Salem Veng - World Bank Rd",missing_event_date,false,false,27.936195,"Slide number: MZ/AIZ/84A10/2015/218 | State: Mizoram | District: Aizawl | Location: Mualpui Bethel, Salem Veng - World Bank Rd | Latitude: 23.716278 | Longitude: 92.727694 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72763123854055,23.716226343342914]}"
00000000000000000070_0,,,Aizawl,Aizawl,610.80493,GSI-EBBB875D8A4D,0.7,debris_slide,"West of Mission Veng, Tlawng - Aizawl Rd",missing_event_date,false,false,18.404675,"Slide number: MZ/AIZ/84A10/2015/205 | State: Mizoram | District: Aizawl | Location: West of Mission Veng, Tlawng - Aizawl Rd | Latitude: 23.716333 | Longitude: 92.688639 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68855452368135,23.716226343342914]}"
00000000000000000071_0,,,Aizawl,Aizawl,756.07324,GSI-17F75C180B70,0.7,debris_slide,"West of Mission Veng, Tlawng - Aizawl Rd",missing_event_date,false,false,30.358274,"Slide number: MZ/AIZ/84A10/2015/196 | State: Mizoram | District: Aizawl | Location: West of Mission Veng, Tlawng - Aizawl Rd | Latitude: 23.716556 | Longitude: 92.699056 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69906481250554,23.71649583792815]}"
00000000000000000076_0,,,Aizawl,Aizawl,771.5474,GSI-4D35E5834F89,0.7,debris_slide,2km West of Seswang along NH 150,missing_event_date,false,false,11.401863,Slide number: MZ/AIZ/84A14/2015/62 | State: Mizoram | District: Aizawl | Location: 2km West of Seswang along NH 150 | Latitude: 23.719306 | Longitude: 92.869058 | Material: Debris | Movement: Slide | History: NA,559,landslide_report.pdf,Mizoram,GSI-REVIEW-001434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.86911589578938,23.71919078378051]}"
00000000000000000077_0,,,Aizawl,Aizawl,484.2057,GSI-102FEF0BBF03,0.7,debris_slide,"Near Police Post Forest, Tlawng - Aizawl Rd",missing_event_date,false,false,27.314924,"Slide number: MZ/AIZ/84A10/2015/202 | State: Mizoram | District: Aizawl | Location: Near Police Post Forest, Tlawng - Aizawl Rd | Latitude: 23.719389 | Longitude: 92.675083 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67507979441956,23.719460278365744]}"
00000000000000000078_0,,,Aizawl,Aizawl,493.52847,GSI-4ED359756913,0.7,debris_slide,"Northwest of Mission, 500m from Police Post Forest, Tlawng - Aizawl Rd",missing_event_date,false,false,18.432661,"Slide number: MZ/AIZ/84A10/2015/200 | State: Mizoram | District: Aizawl | Location: Northwest of Mission, 500m from Police Post Forest, Tlawng - Aizawl Rd | Latitude: 23.719472 | Longitude: 92.676444 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67642726734573,23.719460278365744]}"
00000000000000000079_0,,,Aizawl,Aizawl,488.11172,GSI-B8E9B6392883,0.7,debris_slide,"Near Police Post Forest, Tlawng - Aizawl Rd",missing_event_date,false,false,24.067804,"Slide number: MZ/AIZ/84A10/2015/201 | State: Mizoram | District: Aizawl | Location: Near Police Post Forest, Tlawng - Aizawl Rd | Latitude: 23.7195 | Longitude: 92.675528 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67561878359002,23.719460278365744]}"
0000000000000000007a_0,,,Aizawl,Aizawl,720.4898,GSI-EC78F9045BD6,0.7,debris_slide,Seling dumping site on SH Seling- Champhai road,missing_event_date,false,false,33.91472,Slide number: MZ/AIZ/84A14/2015/86 | State: Mizoram | District: Aizawl | Location: Seling dumping site on SH Seling- Champhai road | Latitude: 23.719694 | Longitude: 92.868053 | Material: Debris | Movement: Slide | History: NA,559,landslide_report.pdf,Mizoram,GSI-REVIEW-001438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.86803791744843,23.71972977295098]}"
0000000000000000007e_0,,,Aizawl,Aizawl,888.87946,GSI-20ABEC56127C,0.7,debris_slide,"5.3 km south of Dilkhan village, Saitual - Dilkhan Rd",missing_event_date,false,false,19.62844,"Slide number: MZ/AIZ/84A14/2015/97 | State: Mizoram | District: Aizawl | Location: 5.3 km south of Dilkhan village, Saitual - Dilkhan Rd | Latitude: 23.720833 | Longitude: 92.978 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.97799170822465,23.72080775129192]}"
0000000000000000007f_0,,,Aizawl,Aizawl,557.0606,GSI-BF806024ECCB,0.7,debris_slide,"Southwest of Lawipu, 500m from Power House, Lawipu - Tlawng Rd",missing_event_date,false,false,31.131178,"Slide number: MZ/AIZ/84A10/2015/199 | State: Mizoram | District: Aizawl | Location: Southwest of Lawipu, 500m from Power House, Lawipu - Tlawng Rd | Latitude: 23.721167 | Longitude: 92.675056 | Material: Debris | Movement: Slide | History: NA",559,landslide_report.pdf,Mizoram,GSI-REVIEW-001443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67507979441956,23.721077245877158]}"
00000000000000000080_0,,,Aizawl,Aizawl,689.3205,GSI-8A53087F05B0,0.7,debris_slide,"Southwest of Lawipu, Power House, Lawipu - Tlawng Rd",missing_event_date,false,false,31.409708,"Slide number: MZ/AIZ/84A10/2015/197 | State: Mizoram | District: Aizawl | Location: Southwest of Lawipu, Power House, Lawipu - Tlawng Rd | Latitude: 23.722111 | Longitude: 92.681472 | Material: Debris | Movement: Slide | History: NA",560,landslide_report.pdf,Mizoram,GSI-REVIEW-001444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68154766446521,23.722155224218103]}"
00000000000000000081_0,,,Aizawl,Aizawl,689.8902,GSI-4E649C3B4D58,0.7,debris_slide,"Southwest of Lawipu, Near Power House, Lawipu - Tlawng Rd",missing_event_date,false,false,21.986277,"Slide number: MZ/AIZ/84A10/2015/198 | State: Mizoram | District: Aizawl | Location: Southwest of Lawipu, Near Power House, Lawipu - Tlawng Rd | Latitude: 23.722222 | Longitude: 92.682278 | Material: Debris | Movement: Slide | History: NA",560,landslide_report.pdf,Mizoram,GSI-REVIEW-001445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.68235614822092,23.722155224218103]}"
00000000000000000084_0,,,Aizawl,Aizawl,729.66034,GSI-89FEC4B5860D,0.7,debris_slide,N/A,missing_event_date,false,false,27.243084,Slide number: MZ/AIZ/84A10/2015/74 | State: Mizoram | District: Aizawl | Slide name: N/A | Location: N/A | Latitude: 23.727694 | Longitude: 92.736 | Material: Debris | Movement: Slide | History: NA,560,landslide_report.pdf,Mizoram,GSI-REVIEW-001449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73598557068286,23.727814610508055]}"
00000000000000000086_0,,,Aizawl,Aizawl,547.3984,GSI-A61A0C3E435E,0.7,debris_slide,Paibawk Turial section along NH54,missing_event_date,false,false,30.66962,Slide number: MZ/AIZ/84A14/2015/66 | State: Mizoram | District: Aizawl | Location: Paibawk Turial section along NH54 | Latitude: 23.732867 | Longitude: 92.825842 | Material: Debris | Movement: Slide | History: NA,560,landslide_report.pdf,Mizoram,GSI-REVIEW-001452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.82572726756639,23.732935007627535]}"
00000000000000000087_0,,,Aizawl,Aizawl,894.4491,GSI-04F0451094D8,0.7,debris_slide,"East of Zemabawk, near MRF showroom on NH 54 Aizawl- Seling road",missing_event_date,false,false,31.79033,"Slide number: MZ/AIZ/84A14/2015/76 | State: Mizoram | District: Aizawl | Location: East of Zemabawk, near MRF showroom on NH 54 Aizawl- Seling road | Latitude: 23.732894 | Longitude: 92.753033 | Material: Debris | Movement: Slide | History: NA",560,landslide_report.pdf,Mizoram,GSI-REVIEW-001453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.75296372955272,23.732935007627535]}"
00000000000000000088_0,,,Aizawl,Aizawl,791.7698,GSI-C384A6A42FFF,0.7,debris_slide,Mizoram university-Aizawl road,missing_event_date,false,false,32.776848,Slide number: MZ/AIZ/84A10/2015/117 | State: Mizoram | District: Aizawl | Location: Mizoram university-Aizawl road | Latitude: 23.733083 | Longitude: 92.675611 | Material: Debris | Movement: Slide | History: NA,560,landslide_report.pdf,Mizoram,GSI-REVIEW-001454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67561878359002,23.73320450221277]}"
00000000000000000090_0,,,Aizawl,Aizawl,913.8025,GSI-5FD746E8E617,0.7,debris_slide,"Thuampi Vengthar, Thuampui Vengthar - Chite Lui Rd",missing_event_date,false,false,21.262589,"Slide number: MZ/AIZ/84A10/2015/217 | State: Mizoram | District: Aizawl | Location: Thuampi Vengthar, Thuampui Vengthar - Chite Lui Rd | Latitude: 23.739306 | Longitude: 92.743111 | Material: Debris | Movement: Slide | History: NA",560,landslide_report.pdf,Mizoram,GSI-REVIEW-001466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74299242989899,23.739402877673196]}"
00000000000000000093_0,,,Aizawl,Aizawl,816.5607,GSI-08A274E966F3,0.7,debris_slide,"SE of Dilkhan Village, Saitual- Dilkhan-Phullen Rd",missing_event_date,false,false,25.998203,"Slide number: MZ/AIZ/84A14/2015/99 | State: Mizoram | District: Aizawl | Location: SE of Dilkhan Village, Saitual- Dilkhan-Phullen Rd | Latitude: 23.740306 | Longitude: 92.965389 | Material: Debris | Movement: Slide | History: NA",561,landslide_report.pdf,Mizoram,GSI-REVIEW-001469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.96532546271857,23.740211361428905]}"
00000000000000000095_0,,,Aizawl,Aizawl,967.54834,GSI-A23143F3A1E1,0.7,debris_slide,"Thuampui, Kendriya Vidhyalaya Pushpak Aizawl",missing_event_date,false,false,28.900282,"Slide number: MZ/AIZ/84A10/2015/216 | State: Mizoram | District: Aizawl | Location: Thuampui, Kendriya Vidhyalaya Pushpak Aizawl | Latitude: 23.741389 | Longitude: 92.739528 | Material: Debris | Movement: Slide | History: NA",561,landslide_report.pdf,Mizoram,GSI-REVIEW-001471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73948900029093,23.741289339769846]}"
00000000000000000098_0,,,Aizawl,Aizawl,977.47424,GSI-A1149C0A0B94,0.7,debris_slide,Laiputlang,missing_event_date,false,false,36.82917,Slide number: MZ/AIZ/84A10/2014/01 | State: Mizoram | District: Aizawl | Slide name: Laiputlang | Location: Laiputlang | Latitude: 23.74372 | Longitude: 92.72417 | Material: Rock cum Debris | Movement: Slide | History: NA,561,landslide_report.pdf,Mizoram,GSI-REVIEW-001477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72412780893248,23.74371479103697]}"
0000000000000000009b_0,,,Aizawl,Aizawl,722.7182,GSI-4E619ED5CFF0,0.7,debris_slide,"4 km south of Dilkhan village, Saitual-Dilkhan Rd",missing_event_date,false,false,27.198383,"Slide number: MZ/AIZ/84A14/2015/98 | State: Mizoram | District: Aizawl | Location: 4 km south of Dilkhan village, Saitual-Dilkhan Rd | Latitude: 23.74425 | Longitude: 92.968472 | Material: Debris | Movement: Slide | History: NA",561,landslide_report.pdf,Mizoram,GSI-REVIEW-001480,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9685593977414,23.74425378020744]}"
0000000000000000009e_0,,,Aizawl,Aizawl,925.62665,GSI-AD446DFC61FD,0.7,debris_slide,"Luangmual, Mizoram Univ. - Aizawl via NH 44A",missing_event_date,false,false,42.87828,"Slide number: MZ/AIZ/84A10/2015/187 | State: Mizoram | District: Aizawl | Location: Luangmual, Mizoram Univ. - Aizawl via NH 44A | Latitude: 23.745083 | Longitude: 92.6955 | Material: Debris | Movement: Slide | History: NA",561,landslide_report.pdf,Mizoram,GSI-REVIEW-001483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69556138289748,23.74506226396315]}"
000000000000000000a1_0,,,Aizawl,Aizawl,793.6635,GSI-150292E1DC76,0.7,debris_slide,"Rangvamul, NH-54 Aizawl - Lengpui(Airport) - Silchar",missing_event_date,false,false,37.300777,"Slide number: MZ/AIZ/84A10/2015/222 | State: Mizoram | District: Aizawl | Location: Rangvamul, NH-54 Aizawl - Lengpui(Airport) - Silchar | Latitude: 23.746722 | Longitude: 92.695972 | Material: Debris | Movement: Slide | History: NA",561,landslide_report.pdf,Mizoram,GSI-REVIEW-001486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69610037206795,23.746679231474566]}"
000000000000000000a5_0,,,Aizawl,Aizawl,836.311,GSI-9B2341C67B35,0.7,debris_slide,Phungchawng section,missing_event_date,false,false,23.772696,Slide number: MIZ/AIZ/84A09/2016/80 | State: Mizoram | District: Aizawl | Location: Phungchawng section | Latitude: 23.750676 | Longitude: 92.679635 | Material: Debris | Movement: Slide | History: 2016,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.67966120236856,23.7507216502531]}"
000000000000000000a6_0,,,Aizawl,Aizawl,870.88495,GSI-70F4872CF0F0,0.7,debris_slide,Zuangtui slide,missing_event_date,false,false,28.63076,Slide number: MIZO/AIZ/84A10/2007/E-2 | State: Mizoram | District: Aizawl | Slide name: Zuangtui slide | Latitude: 23.750722 | Longitude: 92.744 | Material: Debris | Movement: Slide | History: 08 Septemebr 2007,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.74407040823993,23.7507216502531]}"
000000000000000000a9_0,,,Aizawl,Aizawl,704.9771,GSI-6E9EEA79E21F,0.7,debris_slide,"Gate for Mizoram Truck Owners' Association, 57 km Khawnpui milestone",missing_event_date,false,false,27.920687,"Slide number: MIZ/AIZ/84A09/2016/78 | State: Mizoram | District: Aizawl | Location: Gate for Mizoram Truck Owners' Association, 57 km Khawnpui milestone | Latitude: 23.754359 | Longitude: 92.690207 | Material: Debris | Movement: Slide | History: 2016",562,landslide_report.pdf,Mizoram,GSI-REVIEW-001502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.69017149119276,23.75422507986117]}"
000000000000000000aa_0,,,Aizawl,Aizawl,1025.908,GSI-5323D0161D8E,0.7,debris_slide,Aizawl-Sairang road,missing_event_date,false,false,30.383003,Slide number: MIZ/AIZ/84A09/2016/61 | State: Mizoram | District: Aizawl | Location: Aizawl-Sairang road | Latitude: 23.754475 | Longitude: 92.722754 | Material: Debris | Movement: Slide | History: 2016,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7227803360063,23.754494574446404]}"
000000000000000000ae_0,,,Aizawl,Aizawl,1262.7766,GSI-7E72532EBB14,0.7,debris_slide,Hunther area,missing_event_date,false,false,46.106964,Slide number: MIZ/AIZ/84A09/2016/133 | State: Mizoram | District: Aizawl | Location: Hunther area | Latitude: 23.771587 | Longitude: 92.732129 | Material: Debris | Movement: Slide | History: NA,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.73221264648956,23.771472733316262]}"
000000000000000000b0_0,,,Aizawl,Aizawl,550.7774,GSI-843832118310,0.7,debris_slide,14 lm from Dilkhan,missing_event_date,false,false,27.696215,Slide number: MZ/AIZ/84E01/2017/55 | State: Mizoram | District: Aizawl | Location: 14 lm from Dilkhan | Latitude: 23.777805 | Longitude: 93.00489 | Material: Debris | Movement: Slide | History: NA,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.00494116674824,23.777671108776687]}"
000000000000000000b1_0,,,Aizawl,Aizawl,428.89694,GSI-8E6FFFF8DE14,0.7,debris_slide,ThanglailungSaitual section,missing_event_date,false,false,24.003891,Slide number: MZ/AIZ/84E01/2017/94 | State: Mizoram | District: Aizawl | Location: ThanglailungSaitual section | Latitude: 23.779444 | Longitude: 93.023918 | Material: Debris | Movement: Slide | History: NA,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.02380578771475,23.77955757087334]}"
000000000000000000b2_0,,,Aizawl,Aizawl,534.506,GSI-CB029A78A48A,0.7,debris_slide,~ 10 m from prev location,missing_event_date,false,false,28.07647,Slide number: MIZ/AIZ/84A13/2016/45 | State: Mizoram | District: Aizawl | Location: ~ 10 m from prev location | Latitude: 23.78 | Longitude: 92.84 | Material: Debris | Movement: Slide | History: 2016,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.8400104805839,23.780096560043813]}"
000000000000000000b4_0,,,Aizawl,Aizawl,1251.4879,GSI-00D2ADD5741B,0.7,debris_slide,Hunther area,missing_event_date,false,false,33.061386,Slide number: MIZ/AIZ/84A09/2016/131 | State: Mizoram | District: Aizawl | Location: Hunther area | Latitude: 23.787414 | Longitude: 92.725278 | Material: Debris | Movement: Slide | History: NA,562,landslide_report.pdf,Mizoram,GSI-REVIEW-001528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72520578727342,23.78737291384518]}"
